"","id","label","znf207","polr2g","sae1","cap2","acly","pea15","dctn2","sf3b4","fcn3","clec1b","psmd4","cyp1a2","parp1","dbh","ecm1","col4a1","nat2","polr3c","mt1f","lcat","cs","ctnna1","copa","vipr1","scamp3","hgs","tomm40","thy1","top2a","c8orf33","pttg1","prc1","igfals","cdc20","pogk","creb3l2","aspm","mt1g","slc39a1","psme3","lsm2","nup205","cfl1","psmb4","plod3","b4galt3","irak1","ap3b1","neu1","nusap1","stip1","cdk4","fam20b","ccnb2","apof","kpnb1","hamp","srd5a2","aatf","gpc3","snx27","nploc4","gtpbp4","lamc1","lmna","cyp39a1","slc41a3","plvap","mt1m","ckap4","chst4","mcm3","ncapg","prpf3","capns1","kifc1","atic","pck1","atp6ap1","ptprf","mcm6","gmfb","cyp3a4","smg5","dnmt1","mpv17","kmo","dap3","dars2","aurka","mt1e","gnpat","kbtbd11","fos","mt1x","clic1","cetp","lsm4","cdc25b","ass1","mid1ip1","vps37c","trrap","acaca","sac3d1","slco1b3","s100a10","cnih4","hcfc1","rnd3","gla","cdkn3","gba3","cln3","fbl","bcap31","gpaa1","tbce","sqle","ncapd2","dnase1l3","lasp1","tmem106c","zgpat","ghr","actg2","mcm5","tuft1","gnpda1","pygb","tkt","slc22a1","pafah1b3","rusc1","mapre1"
"209","GSM890216","control",8.124614969,8.878000508,9.209151639,7.320102453,8.577719519,8.454871277,8.750918107,8.502473139,13.33516208,8.919912511,6.469052112,12.19360392,9.049301363,8.283936206,7.175864812,8.448905386,9.085727787,7.612239561,13.49626879,10.03989921,5.987056756,9.967553963,9.872983252,8.675261659,6.07839531,8.721925675,8.668694949,6.178069458,5.914881939,7.512691173,6.348820756,6.029723968,9.481425298,6.1553212,8.143530748,8.70421619,6.997566437,14.5647603,8.046318603,6.775970999,8.644051525,7.28098443,9.606254013,9.882442157,8.943310289,7.409391387,7.744182684,8.686995959,7.961640554,6.701035062,8.435605632,8.127674809,8.461223916,5.984749218,11.49165567,9.232112798,9.909683199,9.274820409,7.493749191,5.727732698,8.007470717,7.374751107,8.533646153,8.048897551,8.126147483,7.284307235,7.838991293,6.824601588,11.22290377,8.381239574,7.591411821,6.791167781,5.699704246,7.271713721,9.310101056,5.804462734,9.944992165,10.50691344,10.26327697,9.685580294,7.720290768,8.31136169,13.11549779,6.692328352,8.021029202,6.785002496,9.534878913,8.909311011,6.542756067,6.595945504,13.76026555,7.524000022,8.677420141,10.72927615,13.77378769,8.131356931,7.254483838,8.227127544,6.368189043,12.30379744,7.399319569,8.693846046,8.338841598,7.246915997,8.243576193,8.619418962,10.0948911,8.289559714,7.722579718,9.125928236,6.8753688,5.817401336,10.51635226,7.083754638,8.262632974,9.698094626,7.334394921,7.311443611,7.478131591,6.194590729,9.616635154,10.16503571,8.081928674,8.972639376,11.70566518,5.949837024,7.434918253,6.487756244,7.901003618,6.895371014,8.845074933,10.60004092,7.367099121,7.642634854,8.045974003
"210","GSM890512","case",9.530413562,10.38117173,10.35625859,8.740721469,10.24579748,9.684833278,9.180320712,10.46442599,10.5991782,6.167243382,7.368057161,12.09516552,10.12828021,6.080462156,6.896434815,9.628045375,8.823050306,8.344973145,11.53809826,8.298364512,5.833700712,10.03128903,9.983756866,7.996420341,6.567662746,10.22336418,9.712694954,7.836143547,9.509144459,8.743996876,7.267800645,8.131446807,8.066458326,10.44163018,9.890833913,8.215046085,8.968192431,13.17858403,10.84155867,7.581559247,10.16041467,7.366602571,10.76718637,10.21393392,9.769744449,8.708488375,9.183955767,8.557228104,9.020709036,9.446496168,9.723561328,8.988444163,9.449215181,7.007893061,10.3339897,10.25905866,11.70727422,6.745672076,7.677585731,7.611084389,8.765913638,8.446952982,9.493475794,10.774032,9.802066842,7.128675691,8.966038337,7.00875112,7.876751435,11.461201,6.787365294,7.368884187,8.324825413,6.602712565,9.443164413,8.672018109,9.750266693,8.032324353,11.80615706,10.95217476,9.172534536,10.25362586,11.80089042,7.498442321,9.779932866,6.268163927,7.115426557,8.337123356,7.655813135,8.29073208,12.08249957,7.564229989,6.403449998,6.305788937,11.60011619,9.441857787,6.767876402,9.803807884,6.604306155,11.43746197,7.277669507,10.46324368,8.986876389,7.711964461,9.342609175,8.410828705,10.2730285,10.61783441,9.3931622,7.147295973,6.682235614,5.948329477,9.439849966,7.773444705,9.300994215,10.7754629,7.782375623,8.311536359,8.737670513,8.558454269,7.576043436,11.06685315,10.86538529,7.175900725,10.57796865,6.764897956,8.148677212,6.830093167,9.202988375,10.39709071,9.311160312,8.545269705,8.774112521,10.34504856,8.246644249
"211","GSM890558","case",9.294863661,10.65181557,10.35625859,9.55659743,9.873144629,8.918575391,10.06883234,9.62588909,6.31666193,5.598410093,6.69580835,9.840704336,9.343972091,6.150627711,6.801023705,9.782430588,6.901259851,8.046505513,8.997703451,7.480155942,5.864466023,10.07975759,10.14917208,6.799556648,6.787648479,9.494903091,9.048166128,7.039091177,8.34603433,11.02276332,7.637322466,8.037562784,7.601903517,8.547608589,8.591858881,9.291916926,7.584314365,10.45266233,8.858751796,8.288330035,10.41811919,8.244929665,11.38982285,10.62161891,9.238830299,7.918520819,8.802054989,9.405777242,10.7176414,7.929639617,9.673865527,9.570169457,8.341750738,7.886879256,9.961159096,10.02844967,9.954739947,7.15023887,8.716902049,10.8841301,8.402627557,7.920706988,9.708122033,8.409781459,8.605439769,6.415050677,8.723935246,7.25272065,7.569030116,9.352472057,6.67599531,7.550760821,7.721031155,7.750021131,9.550879204,7.41948465,10.58041428,7.291914452,11.09712279,10.16653634,8.738140723,8.881130143,7.175748806,8.051493661,8.705542015,8.670770671,7.511818806,9.752748273,7.866106261,8.642432916,10.10080546,8.36164365,5.880460395,8.835583209,10.17454361,10.39602382,6.754393911,9.923486573,6.319322015,11.05307238,7.549312332,9.373180316,8.203700959,9.339950049,9.275516374,5.737775557,11.29566189,9.529776096,8.390312933,8.29282222,8.878684612,8.127729125,10.63046176,8.00794437,8.776911203,10.49860726,9.463102912,8.382470674,10.56684388,7.256085904,6.7459471,10.8327279,9.496342764,8.798387183,8.443921343,8.500762437,7.757940253,7.369256123,9.639003151,8.374155112,10.66248097,9.36990013,8.775063231,8.005676778,9.34530538
"212","GSM890152","control",7.712118115,9.367950049,9.346010678,6.883023087,7.881668661,8.329151136,8.557307242,8.354085006,12.59409953,10.06768336,6.704923237,11.8595725,8.891320244,7.435131699,7.383355573,8.371275538,9.09099397,7.514090884,12.6275518,9.691801248,5.993160679,9.599347646,9.671066791,8.578909067,6.3390216,8.197409181,7.889834713,6.228737701,5.655630611,7.705044398,6.6768048,6.12468733,8.181687225,5.955693848,8.013942663,8.450883907,6.646943167,14.21803791,8.363491227,6.962778007,8.932348881,7.320307493,9.700252367,9.989790468,8.472663557,7.511500568,7.937081581,8.487425069,7.696522978,6.646721774,8.122750406,8.530508461,8.633899357,5.769664933,11.47576896,9.061241011,14.07350451,9.37132147,7.504661086,6.361234372,8.142017759,7.062542111,8.436501591,7.920733726,7.886757721,7.970737327,7.680696727,6.796309692,9.694853783,8.252790073,7.615967745,6.942426596,6.052610467,7.183331481,8.976055418,6.064359716,9.550605159,10.94851019,9.506196926,9.248697199,7.512691173,8.032576104,12.80426996,7.108815054,7.616199357,7.125244969,9.204422259,8.941373432,6.441654199,6.393884129,12.7723736,7.710779774,9.106053076,11.81053719,13.60277654,8.61238637,8.302223484,8.38623121,6.087258746,12.98563354,7.296074075,8.179590131,7.880046883,7.156335478,7.946743179,8.866927288,10.18681605,8.592849834,8.089199615,8.393836535,6.94005008,5.780944464,10.52818385,6.815429469,8.289559714,9.701246018,8.370839776,7.46445074,8.953210903,6.179776276,11.09783279,9.93784186,8.048238057,9.924876024,10.63867658,6.115844242,6.939972795,6.970117748,8.719036886,6.957378737,8.601291964,10.61252201,7.048186833,7.562983453,8.256049464
"213","GSM890366","case",10.21280681,10.68117687,10.84892668,9.175535083,9.597366461,10.89351745,10.16753835,10.77692482,6.352418537,5.604530136,6.812914584,5.907437918,10.61251298,5.770896302,6.603489017,11.72687232,6.219977501,9.563149888,7.139141842,6.297987127,5.734117505,10.13030144,11.31335448,6.460601198,6.94229392,9.160104781,8.978986156,8.908596023,9.698125563,9.432654032,7.889585096,8.960062494,7.998714396,8.704684267,9.809576506,9.435912148,9.2425279,7.628622118,11.17644064,7.595811911,10.90258434,8.831347389,11.00343295,11.76088647,9.88705698,8.825296822,8.601229105,9.71345759,9.246220599,8.408313248,10.1481098,10.41697526,9.504846401,8.082920268,7.699915079,9.109556974,7.505823212,6.202134973,7.946226046,12.58378615,9.268323467,7.327854025,9.968490397,12.07943697,10.17252477,6.004074858,9.104630705,7.393892764,5.707739017,11.07687091,6.61885674,7.739213891,7.384167969,9.245020011,9.642207462,7.826196387,11.42059458,6.519324368,10.84466581,10.0341155,9.739648384,9.413237502,5.692157471,7.666583311,9.112359723,8.528741073,6.785042132,10.79163821,7.719168347,7.887719857,8.596681117,9.269543349,6.210768517,7.837637074,7.977678523,10.8295427,6.74733437,10.24936099,6.567102915,11.30925847,8.809821457,9.207089932,8.683940753,8.058827769,9.910194749,6.147741822,12.10472706,10.5469402,7.98823961,8.26342232,8.384362726,7.86637792,5.440369795,8.52559604,10.82517706,11.19663987,9.873994544,9.911941752,9.983756866,6.868355789,8.291760938,10.3003678,8.85588156,7.056554135,7.233134481,8.042471673,9.610147687,8.947179549,9.141634925,8.204306909,10.42395037,6.559661019,10.18882954,8.911118127,9.641427775
"214","GSM890368","case",9.064571882,10.54438181,10.20969313,10.42186249,8.767175654,11.16974398,8.958523419,10.09405492,8.234414236,5.537476254,6.431052944,6.53046381,9.664444306,5.977420995,6.893849376,11.87754214,6.666593981,8.827196966,7.030529071,6.82176971,5.82029074,10.25678712,10.8872094,7.290006303,7.075086926,8.88463512,8.520347911,8.850596927,6.860373846,10.31342508,7.148589665,7.318534989,7.218067664,6.093230277,9.041734374,9.418588738,8.191359742,7.404123558,9.719762693,7.699691851,10.10375822,8.025314864,10.74554364,10.64537226,8.859734854,8.359094702,8.966582451,8.959550439,9.777490732,6.865336154,8.950148869,8.848153095,9.404507086,6.495080649,9.071652524,9.237512127,7.183727083,6.753154707,8.145441038,12.0673467,9.46393957,6.958593601,9.223360613,9.375842353,8.982971835,6.286789618,9.154883731,8.778294051,5.822123639,9.362099798,6.481866513,7.499840207,6.132828074,9.013808887,10.49601396,6.283154427,9.715927082,8.817337849,10.90864949,9.715085855,7.960185571,9.624434,11.42059458,7.316710152,8.18061334,8.394949161,8.420981966,10.15739223,7.621175433,7.495666,7.450844975,9.800462863,6.918850763,9.274942132,7.14589327,10.29594093,7.074403383,9.24193554,6.24269346,10.3634792,7.914347775,9.227377619,8.335752073,7.393553629,9.135425536,6.21389208,12.38271787,10.46442599,8.21536395,7.194155417,8.154674283,7.763638506,8.34639913,8.318764024,8.528741073,11.08044104,10.35389203,8.813965062,8.767982204,6.616220805,8.961060203,11.26243151,9.552358041,7.091173041,9.483486594,9.18637579,7.796904378,8.670367611,9.110090407,7.430860762,10.29802323,8.737165701,8.49573529,8.520749118,9.084824919
"215","GSM890507","case",9.143924017,10.55531,10.93327543,9.295447334,8.80751714,9.860178928,9.653634452,10.0266126,11.18194039,7.869829565,6.510285699,8.168366464,10.44789506,6.906406167,6.980482997,10.51699931,6.325420334,9.185136964,9.062873681,8.170356347,5.764690645,9.926191673,10.92585578,7.3407532,6.848301697,9.395227223,10.4719289,7.368557114,8.29352903,8.202732843,7.585567106,7.738704176,6.91223541,7.657386234,9.373180316,9.139387343,8.489150646,9.949216613,9.715085855,7.61799926,11.10917073,8.257379472,11.04952203,10.8327279,8.788155889,8.870332943,8.133266638,9.617005055,9.249852535,8.183570291,8.931455196,9.706538963,9.464720581,7.610768317,7.189629476,10.67175059,11.72168589,6.336699068,7.726571969,12.14030481,9.333010344,7.353859722,10.10460734,9.71345759,8.426544686,6.542432195,8.675085925,7.313286561,6.457172554,10.17763085,6.745420721,8.126507277,7.354568498,8.036646273,9.689355714,7.233899749,10.36784227,7.967255824,10.07277482,10.86385883,8.923658631,9.607044225,7.529175159,9.127461982,9.11685498,7.631910293,8.71996264,10.12439642,8.401903982,7.80973836,10.48142686,9.447136137,6.023513927,8.846158641,9.967467184,10.11653185,6.963684106,8.94056236,6.664827488,11.00343295,7.258652314,9.371774205,8.747141044,8.743996876,7.759198358,8.705083137,9.57901003,10.72156968,9.139940677,7.691218005,7.326242956,7.295344946,7.137887412,7.043659189,10.7540096,10.06205791,8.738140723,9.042741492,10.49472422,7.322467697,9.008972714,11.6335507,9.359512655,7.605429581,7.881517986,7.594320735,7.572848486,8.169369496,9.28284698,7.274379532,9.141634925,6.977082951,8.442389455,8.798862415,9.878466008
"216","GSM890200","control",7.929700189,9.235373718,9.039504604,6.457942258,7.650395292,8.043953201,8.538461024,7.347509726,12.46090975,9.527896731,6.855472856,11.11329359,8.686995959,6.908613664,7.524000022,7.459474857,9.995963848,7.471283778,13.03915965,9.167223803,6.006272718,9.093155622,9.58983248,7.834752224,5.981728395,7.110710114,6.905339459,6.018222842,5.879641426,7.049521478,6.979170209,6.018383577,8.917944049,5.736166341,7.322193163,7.841742243,6.825946823,14.41917032,8.243197608,6.334844009,9.162609627,7.260397154,9.033133855,9.736404763,7.711340314,6.754649002,6.679374389,8.107367686,7.651172511,6.243633477,7.547796475,8.108870076,7.549897405,5.785317837,11.38030571,8.522003602,13.69731582,8.828807972,6.452196466,5.623744898,7.382381958,6.2723823,8.573602373,7.47195983,7.733900553,9.089443158,6.80153153,6.906295413,11.03507755,8.185428518,7.482824681,6.673331158,5.826054469,6.393553476,8.251124665,6.252364677,8.926519338,10.68281292,8.422741317,8.845692084,7.583662925,8.77092975,12.44149144,6.141435349,6.71409548,6.436906434,8.810510626,8.762182727,6.325097456,6.0683759,13.55419679,7.825470929,8.044589197,11.27414624,13.67095946,8.996454179,7.704790364,8.134341162,6.301846435,12.59409953,7.093419117,7.590368633,6.635097002,6.581998325,8.093344792,10.44382722,9.95358722,9.898007797,6.590637771,8.72747666,6.852174435,5.949392933,11.44018106,6.53518944,7.891415769,9.221990018,7.721443087,7.589390023,8.49621575,5.89616422,10.66999317,8.662613447,8.080450645,9.532885332,10.60892895,5.976040527,7.010252757,6.289883162,7.812689978,6.089871018,7.826896687,9.997197579,6.390646103,7.474015944,7.630710227
"217","GSM890455","case",9.110653806,9.999096152,10.81174268,8.56379355,9.338629957,9.762309046,9.438539932,9.554394802,6.946589517,5.534993513,6.736557378,6.146370726,9.997279174,5.949852576,7.031026945,10.82517706,6.270001482,8.5605117,6.460905675,8.027881487,5.86300771,10.37439026,10.57060894,6.84144278,6.535390197,9.122984668,9.420648587,8.389909907,9.839871296,7.980232367,8.879166445,9.034674827,7.984044816,8.904697812,8.948644679,9.042741492,8.635025308,7.397847143,8.784319135,7.098735565,9.796289418,6.99638216,10.34618664,10.69983613,9.517650024,7.987127104,8.895248503,9.019111229,8.701962577,9.305503968,8.599128154,9.158901873,9.079432491,8.342469306,8.390719034,9.819792673,10.14319281,7.589044953,8.330497347,11.29165378,8.251598254,6.824201719,9.412628453,9.141634925,8.964090278,6.311299453,8.551598218,8.259340332,5.993111847,9.614835344,6.599228573,8.694416371,8.082276438,8.291760938,10.18973611,7.400863627,9.191587897,10.57548934,10.42846155,8.960062494,9.728282192,8.9804722,6.067742306,6.822202863,9.325597905,8.002191679,8.19427131,9.837272406,7.410425622,9.263475659,6.946996978,7.645725617,6.095470565,9.707340802,7.995851404,9.977669186,7.398893182,9.926191673,6.066778562,12.15247475,9.229118751,8.527117924,7.583706851,6.852827749,9.915316271,6.203096388,11.86924,10.23283421,8.392889954,7.748521849,7.769379093,9.129145476,8.720445893,7.945931718,8.966582451,10.03873042,9.333010344,8.708488375,10.17763085,6.392593596,8.273566155,9.972275021,10.01292473,7.482482021,10.53193511,6.647192815,9.813053617,7.632166301,8.609619818,6.605119516,8.822084452,8.513425988,9.572462121,9.377737512,9.407114187
"218","GSM890545","case",9.470829887,10.12828021,11.50705083,9.355761743,9.002403208,9.742009293,9.645269206,10.00109459,8.601229105,5.873578896,6.622025491,5.658764477,9.907510858,5.985945803,6.729301237,11.6335507,7.006843881,8.239666311,7.450473865,8.28759054,5.523555982,11.03438202,10.60699027,6.961281324,6.959794619,9.753531045,9.677094474,8.98643837,10.29162753,8.685667427,8.834206354,9.206557508,9.581219861,10.89178621,8.819342433,9.330552942,9.301669131,8.835583209,10.16861276,8.268142961,10.23812691,8.098655767,11.22211068,11.95156721,9.952858816,8.53748623,9.141073694,9.733965028,9.098774804,9.669170547,8.926142899,9.313596032,9.579696767,9.064571882,8.935401392,9.381769196,7.252276744,7.962710721,8.520347911,9.513423332,8.946173721,8.081952112,9.197633732,8.881667916,9.850004798,6.563933154,8.898240312,8.481318843,6.224252356,9.260480805,6.419466202,7.757940253,8.29352903,7.666831638,10.16141494,7.924007462,9.917167119,7.197470286,11.33358043,11.14471895,9.361415841,9.213934938,8.842289435,8.362349283,9.22038659,7.803776696,7.188981623,9.702549439,8.246970669,9.85857699,7.989919128,8.919527373,6.301327861,7.069466782,7.78817867,10.56556306,7.043161579,9.404507086,6.500234138,10.96198969,9.141634925,8.765485452,8.775063231,8.227520067,9.360847904,5.793922443,11.86639616,10.44286687,8.701962577,7.905897119,8.561746847,8.628690317,10.58793345,8.408692572,9.638319094,11.02755804,8.99663798,9.086941809,9.23625979,7.57243304,8.465477641,11.26647515,9.741145092,7.215135719,9.560202921,8.265881041,8.700078098,7.359981395,9.125830862,7.777283355,9.328679895,10.09600336,9.016451116,9.504094272,9.620615897
"219","GSM890453","case",9.329903597,10.54316728,10.79014858,8.523212318,11.12673221,9.793966882,9.990202498,10.16041467,11.89108156,6.079823179,6.634697885,5.969954726,10.84761875,5.847303013,6.532452996,11.85559328,6.385643755,8.379219881,11.78392771,8.559264791,5.958190207,11.17130636,10.91352013,7.110577855,6.270061582,10.20245719,10.23812691,8.534212111,10.13228655,8.559681484,8.521532998,9.272524815,6.427640261,9.605605487,8.78621454,9.247993069,9.247416861,10.99514422,9.117917721,7.776508882,10.50485308,8.072811785,11.18365585,10.91029193,9.87489816,8.787619883,8.789571495,9.691661953,8.391741485,9.730671008,10.06107724,9.882801443,9.277332381,8.688812235,8.727309743,10.24695577,12.6282406,6.151618297,8.44922616,11.10044407,8.864485397,7.905145944,10.10561576,10.1919095,9.480039796,6.190764385,8.781525718,8.866431371,7.114451647,9.980300081,6.326244412,7.775774445,8.74947065,7.932561473,10.1086343,8.435562131,11.05128972,6.762373352,11.6285957,9.692495585,9.156002059,9.387735891,6.112818717,8.548420495,9.158901873,7.51799336,7.824923453,9.077724925,6.557799179,8.794621901,11.44622586,8.761358649,6.029347379,9.267026706,10.16251568,10.60441306,7.211998551,10.69209142,6.456178668,12.01163832,8.957988544,10.156343,9.073941541,9.349328117,10.57312296,5.643131841,11.22399154,9.936500258,9.011019155,6.324924816,7.978853654,6.377114896,6.525668067,6.495883287,9.864635523,11.15190743,8.443921343,8.413740101,10.56437088,7.649574085,9.567419393,11.92265505,10.0891366,6.868470483,8.228500427,9.432654032,9.51481297,7.054930618,9.287545479,7.066292376,11.02944506,7.093811254,9.356962364,8.932915337,9.065109387
"220","GSM890182","control",8.070021493,9.406710851,9.353445592,7.003722428,8.01159157,8.519953035,8.79370151,8.131716979,12.51633457,9.216722103,6.780672661,11.98526342,9.061241011,7.817163218,7.259591162,8.595450037,9.165637005,7.561538013,13.18961024,9.704461587,5.827102951,9.673212752,9.634565281,8.065893326,6.074310866,8.037449033,8.005781139,6.437955114,6.469493946,7.462352381,6.809582695,6.518338482,8.836710724,6.05371096,7.935782363,8.3005158,6.847504082,14.20258868,8.110083564,7.048186833,8.865662112,7.384540827,9.61185118,9.743567118,8.310071254,7.218958433,8.094427764,8.516091519,7.88550315,6.661079119,8.011909684,8.350387376,8.020274605,6.035700637,11.51946172,9.193400412,13.67095946,8.430085616,7.342097063,6.846834947,7.79139152,7.032598947,8.461730532,7.762517001,7.790890997,7.56464317,7.533266608,6.826120731,11.09344158,8.786947692,7.89524752,7.19894476,6.137180897,7.221557094,9.351847975,6.145521317,9.298839464,11.69064816,9.520281845,9.73956007,7.884894686,8.32875315,11.60516171,6.809454735,7.99844219,7.116953642,8.445056567,8.925845243,6.527614489,6.672754397,13.25303578,7.916657195,7.88645016,10.80968073,13.44401342,9.016913366,7.638170756,8.769158773,6.673855658,13.23706274,7.041287626,8.141627407,7.695406766,7.42453253,7.77178652,9.123771904,10.70986462,8.719605213,7.922313791,9.200518637,7.173137156,6.060146278,10.90759563,7.068059826,7.930318387,9.38945378,8.317642742,7.360312492,7.852939168,6.388626864,9.812901067,10.04103014,8.169597455,9.497799108,10.95090058,5.828602123,7.689124938,6.677863023,8.28093615,6.944805155,8.256049464,10.4520349,7.430494936,7.579971039,8.367973119
"221","GSM890240","control",8.328341937,9.438448048,9.012279708,7.66721019,8.901646563,8.164606858,8.970658026,8.522484049,11.43259131,7.397902181,6.805566145,11.47576896,9.34197789,7.844452127,7.064766878,8.719605213,9.150646857,8.092995303,12.46963345,9.450919635,5.839518896,9.9295021,9.34371428,8.034324761,6.005638063,8.211963748,7.809318824,6.019161253,5.886003988,7.484664738,6.419437478,5.854649029,8.85154082,5.835643175,7.823013005,7.838360623,6.687779658,13.89852554,8.267240099,6.294231019,9.288274566,7.588646766,9.488728128,9.931906058,8.213233118,7.803489616,7.330107365,7.919465719,7.877788762,6.521045736,8.311802777,8.357626355,7.77178652,6.066905139,12.64241176,8.557307242,14.0199876,7.982141624,7.285524554,6.000164578,7.194415012,6.404638664,9.068444982,7.756648221,8.136244032,8.58826844,7.513385796,6.632081343,10.29450777,8.147177145,8.308783433,6.563976938,5.908760419,6.752262386,8.486408104,6.006536551,9.177870841,10.51176518,10.00189065,8.924526612,7.515730865,8.77092975,12.45153769,6.699745618,7.341675218,6.37001427,8.760875413,8.516091519,6.668868817,6.171578112,13.08701531,7.798969648,7.916028846,10.51007882,13.1451807,8.932348881,6.987942449,8.649460505,6.557675307,12.96076932,7.178502655,8.418991339,7.413875907,7.111680267,8.170729509,9.205230121,9.948621982,8.779131547,7.248858483,9.870484629,7.16007983,5.685552666,10.64938995,6.412121729,8.03366248,9.951226901,7.011037702,7.00260518,7.839574481,5.936970318,8.32955503,9.128312031,8.547740591,7.887063211,10.44382722,6.215134507,6.69906146,6.234696555,7.91537787,6.518121396,8.743754956,10.04510541,7.314961235,7.935782363,7.744705479
"222","GSM890326","case",8.981408889,10.62917394,11.03438202,10.20874874,9.617005055,9.334861498,10.79309106,10.20245719,6.376804431,5.521031441,6.629435744,5.932134821,10.18973611,6.083624187,6.508120661,9.106287929,6.113672895,9.052523493,11.89108156,6.594834912,5.785456439,10.47427928,11.2524592,6.731474101,7.022464366,10.2514909,9.273088367,7.446159794,9.879407677,9.337455938,8.917598303,9.329278902,6.715374012,8.794621901,8.547964284,8.71949929,8.378494273,13.47805994,9.304908205,8.456297575,10.38461675,8.37051393,11.41859776,11.16061184,9.089186767,8.572826207,8.282809121,9.95015038,10.48264313,9.157673804,9.619886633,10.29261576,8.749000519,9.402003502,9.674638604,10.05804138,6.99188413,7.305526861,9.418588738,11.54733524,8.841333512,7.891570849,10.21490163,8.531969608,9.134868365,6.123796833,8.221005366,7.144271582,9.614077162,9.028192771,6.551419574,8.291760938,8.801631248,8.079629781,9.077724925,7.547189788,11.03278448,7.471426809,11.22938707,9.156002059,9.607838898,8.679969725,6.356804662,8.653938877,8.417178095,7.931733703,7.477997048,10.31568744,8.898691507,9.897619341,12.92770461,9.428608114,5.413357921,7.3992358,12.40555776,9.690156217,6.601880893,10.21280681,6.389607521,10.41466038,8.467351863,9.296105742,8.418183279,9.759813964,9.230359146,5.678323501,12.80536934,10.71358847,8.56823925,6.311460408,9.425821713,8.705542015,9.273671688,8.348934332,9.356421847,11.63127946,8.875696183,9.958286102,10.49228798,7.598257361,7.200091496,12.32043766,9.884646706,6.961943443,8.119546949,7.815634549,7.964425911,8.737670513,8.691394202,7.718464723,10.49472422,6.426808008,9.142769399,8.491882975,9.494903091
"223","GSM890536","case",8.844275827,10.26986604,10.83728009,9.270129594,8.50341891,8.929114603,9.779140884,10.3003678,6.935681343,5.426005233,6.221775573,5.885090084,10.01499592,6.485565449,6.802163802,10.41124746,7.368220422,8.865936771,10.46086979,9.141073694,6.011935233,10.3765723,11.12673221,7.186603484,6.402139866,9.656740668,9.768827022,7.703616851,10.0417211,7.940640979,8.838945484,9.531140302,6.86005276,10.14122633,8.372730929,8.569893381,9.417926506,11.15905061,8.210498712,7.727277655,9.938169552,9.020709036,10.97903212,11.13370952,8.911118127,7.712900451,8.698826452,10.23073957,7.836638374,9.671438751,9.195228816,9.704124928,8.988936077,8.979975093,9.818184033,10.09513139,6.669646627,7.125576781,8.531094638,10.34289583,8.874228428,7.563835526,8.952262797,8.006833108,8.875696183,6.337845017,8.71376943,7.264325897,7.792736632,9.036301098,6.439537684,8.278042146,8.387363776,8.247915999,9.33552862,8.338531831,10.3667271,10.89648131,10.53060532,10.16141494,9.159518542,9.093103278,8.101304069,7.540912002,10.04737165,7.254992341,8.404071492,9.570926478,7.64385259,9.253460797,11.75030909,8.672881552,5.989326063,6.609343673,11.72687232,9.194569432,6.82763222,9.74782601,6.559500443,12.18856458,7.203050617,8.676871985,8.705542015,7.432207111,9.329903597,5.48244777,11.78962459,9.726733298,8.970251965,7.027763106,8.567086365,8.770310163,9.931399689,8.091058405,9.853407546,9.723561328,8.803528755,9.044935224,9.132610989,8.425081412,7.361937393,10.45852606,9.103954562,7.149501204,8.31359728,8.317681303,9.497817226,7.156916194,7.801057338,7.340085635,8.828969106,9.148460544,9.226207259,8.346763726,9.078248762
"224","GSM890358","case",8.946173721,10.55778689,10.75684439,9.779140884,10.0561845,9.734791474,9.918976451,9.584194722,12.0575592,8.468523319,6.702128238,5.618358583,10.40774494,6.975791714,7.073592265,10.59407045,6.470447584,8.437359407,10.2514909,7.752702644,5.890732628,10.91029193,10.84313466,7.625046083,6.680445144,9.285825284,9.423901938,7.838210463,8.931936745,9.323694033,7.421456402,8.142383636,7.675993152,8.386234761,8.52752324,8.985937865,8.148345695,11.54733524,9.822309265,7.623004908,10.17954565,8.440508079,10.99170174,11.22771849,10.18772989,7.870093166,8.556393344,9.57827484,9.588416458,7.954303845,10.11748407,9.850004798,8.455221867,7.804851134,10.87856281,9.297331749,9.896732811,6.448927756,8.07903024,10.732783,8.105973311,8.123981425,9.134282539,8.737670513,9.485520466,6.273678386,8.421304793,7.332757573,7.599105575,9.857749609,6.567522646,7.70198604,7.383814865,8.214746224,10.52810563,6.944207983,9.86360847,7.337244491,10.85925995,9.600280324,9.541648772,9.709622952,7.57053675,8.124582254,8.852039666,7.868770222,7.327027143,9.557304957,7.329483018,7.964704184,11.43296573,8.480124032,5.867026176,8.917166558,10.41811919,9.798828391,7.064990663,9.885457521,6.202912677,11.49158404,8.635869764,9.396502544,8.709366384,7.95173531,9.51976989,5.640441101,11.22576128,9.358836904,8.420259891,8.011971436,8.520347911,7.350539703,10.46573866,7.547851101,9.219796088,11.31139009,8.848153095,7.886606725,11.22399154,7.032573934,9.967467184,10.61519003,9.664444306,8.465853205,8.209548436,7.419113481,8.562563462,7.566078087,8.911118127,6.994728947,10.98046208,8.003610461,8.469343266,8.209207878,8.988444163
